date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-04-09,0.96,4.57,450,"1992-04-02 2021-04-16",93.66,7.24,450,"1992-04-02 2021-04-16",4.88,4.36,450,"1992-04-02 2021-04-16",36.58,12.51,450,"1992-04-02 2021-04-16",-4.97,4.34,450,"1992-04-02 2021-04-16",65.87,18.75,450,"1992-04-02 2021-04-16",-2.42,3.09,450,"1992-04-02 2021-04-16",9.47,7.7,450,"1992-04-02 2021-04-16",4.39,8.78,450,"1992-04-02 2021-04-16",3.36,7.71,431,"1992-04-02 2021-04-16",1.05,4.25,433,"1992-04-02 2021-04-16",9.4,20.38,407,"1992-04-02 2021-04-16",,,,
2022-04-08,0.91,4.57,450,"1992-04-01 2021-04-15",93.7,7.13,450,"1992-04-01 2021-04-15",4.76,4.32,450,"1992-04-01 2021-04-15",36.78,12.57,450,"1992-04-01 2021-04-15",-5.04,4.29,450,"1992-04-01 2021-04-15",66.12,18.53,450,"1992-04-01 2021-04-15",-2.49,3.11,450,"1992-04-01 2021-04-15",9.58,7.85,450,"1992-04-01 2021-04-15",4.41,8.74,450,"1992-04-01 2021-04-15",3.29,7.55,431,"1992-04-01 2021-04-15",1.15,4.45,433,"1992-04-01 2021-04-15",10.1,20.24,407,"1992-04-01 2021-04-15",,,,
2022-04-07,0.8,4.55,450,"1992-03-31 2021-04-14",93.54,7.29,450,"1992-03-31 2021-04-14",4.61,4.34,450,"1992-03-31 2021-04-14",36.75,12.59,450,"1992-03-31 2021-04-14",-5.11,4.32,450,"1992-03-31 2021-04-14",66.35,18.7,450,"1992-03-31 2021-04-14",-2.57,3.18,450,"1992-03-31 2021-04-14",9.62,7.99,450,"1992-03-31 2021-04-14",4.42,8.81,450,"1992-03-31 2021-04-14",3.23,7.51,432,"1992-03-31 2021-04-14",1.24,4.63,435,"1992-03-31 2021-04-14",10.6,19.97,411,"1992-03-31 2021-04-14",,,,
2022-04-06,0.63,4.51,450,"1992-03-30 2021-04-13",93.49,7.23,450,"1992-03-30 2021-04-13",4.38,4.27,450,"1992-03-30 2021-04-13",36.8,12.63,450,"1992-03-30 2021-04-13",-5.11,4.28,450,"1992-03-30 2021-04-13",67.08,18.49,450,"1992-03-30 2021-04-13",-2.64,3.21,450,"1992-03-30 2021-04-13",9.62,8.01,450,"1992-03-30 2021-04-13",4.53,9.18,450,"1992-03-30 2021-04-13",3.27,7.71,434,"1992-03-30 2021-04-13",1.31,4.72,436,"1992-03-30 2021-04-13",11.2,19.74,414,"1992-03-30 2021-04-04",,,,
2022-04-05,0.51,4.5,450,"1992-03-29 2021-04-12",93.4,7.27,450,"1992-03-29 2021-04-12",4.16,4.33,450,"1992-03-29 2021-04-12",37.04,12.78,450,"1992-03-29 2021-04-12",-5.2,4.28,450,"1992-03-29 2021-04-12",67.69,18.3,450,"1992-03-29 2021-04-12",-2.79,3.24,450,"1992-03-29 2021-04-12",9.83,8.15,450,"1992-03-29 2021-04-12",4.44,8.99,450,"1992-03-29 2021-04-12",3.13,7.44,435,"1992-03-29 2021-04-12",1.36,4.73,437,"1992-03-29 2021-04-12",11.8,19.48,418,"1992-03-29 2021-04-04",,,,
2022-04-04,0.4,4.54,450,"1992-03-28 2021-04-11",93.29,7.37,450,"1992-03-28 2021-04-11",4,4.36,450,"1992-03-28 2021-04-11",37.48,13.09,450,"1992-03-28 2021-04-11",-5.36,4.42,450,"1992-03-28 2021-04-11",67.96,18.26,450,"1992-03-28 2021-04-11",-2.94,3.29,450,"1992-03-28 2021-04-11",9.87,8.35,450,"1992-03-28 2021-04-11",4.28,8.78,450,"1992-03-28 2021-04-11",2.92,7.13,435,"1992-03-28 2021-04-11",1.42,4.78,437,"1992-03-28 2021-04-11",12.4,19.23,421,"1992-03-28 2021-04-04",,,,
2022-04-03,0.24,4.56,450,"1992-03-27 2021-04-10",93.15,7.54,450,"1992-03-27 2021-04-10",3.8,4.33,450,"1992-03-27 2021-04-10",37.48,13.16,450,"1992-03-27 2021-04-10",-5.5,4.58,450,"1992-03-27 2021-04-10",68.38,18.19,450,"1992-03-27 2021-04-10",-3.1,3.36,450,"1992-03-27 2021-04-10",9.85,8.48,450,"1992-03-27 2021-04-10",4.3,8.58,450,"1992-03-27 2021-04-10",2.83,6.82,436,"1992-03-27 2021-04-10",1.54,4.97,438,"1992-03-27 2021-04-10",12.9,18.92,425,"1992-03-27 2021-04-04",,,,
2022-04-02,0.04,4.54,450,"1992-03-26 2021-04-09",93.15,7.41,450,"1992-03-26 2021-04-09",3.56,4.33,450,"1992-03-26 2021-04-09",37.79,13.2,450,"1992-03-26 2021-04-09",-5.7,4.68,450,"1992-03-26 2021-04-09",68.48,17.99,450,"1992-03-26 2021-04-09",-3.27,3.44,450,"1992-03-26 2021-04-09",9.84,8.52,450,"1992-03-26 2021-04-09",4.21,8.43,450,"1992-03-26 2021-04-09",2.71,6.52,436,"1992-03-26 2021-04-09",1.57,4.99,438,"1992-03-26 2021-04-09",13.4,18.72,427,"1992-03-26 2021-04-04",,,,
2022-04-01,-0.14,4.46,450,"1992-03-25 2021-04-08",93.26,7.21,450,"1992-03-25 2021-04-08",3.25,4.3,450,"1992-03-25 2021-04-08",37.65,13.15,450,"1992-03-25 2021-04-08",-5.84,4.69,450,"1992-03-25 2021-04-08",69.02,17.69,450,"1992-03-25 2021-04-08",-3.45,3.48,450,"1992-03-25 2021-04-08",9.72,8.61,450,"1992-03-25 2021-04-08",4.32,8.55,450,"1992-03-25 2021-04-08",2.7,6.55,437,"1992-03-25 2021-04-08",1.71,5.11,439,"1992-03-25 2021-04-08",13.9,18.47,429,"1992-03-25 2021-04-04",,,,
2022-03-31,-0.36,4.42,450,"1992-03-24 2021-04-07",93.16,7.28,450,"1992-03-24 2021-04-07",3.03,4.32,450,"1992-03-24 2021-04-07",37.74,13.2,450,"1992-03-24 2021-04-07",-5.98,4.75,450,"1992-03-24 2021-04-07",68.99,17.5,450,"1992-03-24 2021-04-07",-3.59,3.53,450,"1992-03-24 2021-04-07",9.92,8.74,450,"1992-03-24 2021-04-07",4.2,8.15,450,"1992-03-24 2021-04-07",2.49,5.94,438,"1992-03-24 2021-04-07",1.81,5.26,439,"1992-03-24 2021-04-07",14.3,18.23,430,"1992-03-24 2021-04-04",,,,
2022-03-30,-0.38,4.45,450,"1992-03-23 2021-04-06",93.15,7.32,450,"1992-03-23 2021-04-06",2.96,4.34,450,"1992-03-23 2021-04-06",38.22,13.62,450,"1992-03-23 2021-04-06",-6.11,4.77,450,"1992-03-23 2021-04-06",68.85,17.54,450,"1992-03-23 2021-04-06",-3.7,3.56,450,"1992-03-23 2021-04-06",10.17,8.98,450,"1992-03-23 2021-04-06",4.21,8.17,450,"1992-03-23 2021-04-06",2.49,6,437,"1992-03-23 2021-04-06",1.86,5.3,438,"1992-03-23 2021-04-06",14.6,17.93,431,"1992-03-23 2021-04-04",,,,
2022-03-29,-0.49,4.35,450,"1992-03-22 2021-04-05",93.04,7.36,450,"1992-03-22 2021-04-05",2.87,4.24,450,"1992-03-22 2021-04-05",38.56,13.74,450,"1992-03-22 2021-04-05",-6.25,4.71,450,"1992-03-22 2021-04-05",68.75,17.4,450,"1992-03-22 2021-04-05",-3.81,3.52,450,"1992-03-22 2021-04-05",10.2,8.99,450,"1992-03-22 2021-04-05",4.2,8.09,450,"1992-03-22 2021-04-05",2.57,5.99,438,"1992-03-22 2021-04-05",1.82,5.26,439,"1992-03-22 2021-04-05",14.9,17.63,433,"1992-03-22 2021-04-04",,,,
2022-03-28,-0.65,4.26,450,"1992-03-21 2021-04-04",93,7.34,450,"1992-03-21 2021-04-04",2.72,4.13,450,"1992-03-21 2021-04-04",38.52,13.68,450,"1992-03-21 2021-04-04",-6.42,4.64,450,"1992-03-21 2021-04-04",68.44,17.12,450,"1992-03-21 2021-04-04",-3.98,3.47,450,"1992-03-21 2021-04-04",10.2,9.04,450,"1992-03-21 2021-04-04",4.13,7.64,450,"1992-03-21 2021-04-04",2.57,5.99,439,"1992-03-21 2021-04-04",1.73,4.36,440,"1992-03-21 2021-04-04",15.4,17.65,435,"1992-03-21 2021-04-04",,,,
2022-03-27,-0.84,4.29,450,"1992-03-20 2021-04-03",92.85,7.36,450,"1992-03-20 2021-04-03",2.5,4.12,450,"1992-03-20 2021-04-03",38.44,13.61,450,"1992-03-20 2021-04-03",-6.64,4.67,450,"1992-03-20 2021-04-03",68.36,16.58,450,"1992-03-20 2021-04-03",-4.18,3.54,450,"1992-03-20 2021-04-03",10.08,8.84,450,"1992-03-20 2021-04-03",4.07,7.55,450,"1992-03-20 2021-04-03",2.45,5.81,440,"1992-03-20 2021-04-03",1.8,4.4,441,"1992-03-20 2021-04-03",15.8,17.67,437,"1992-03-20 2021-04-03",,,,
2022-03-26,-0.96,4.34,450,"1992-03-19 2021-04-02",92.84,7.26,450,"1992-03-19 2021-04-02",2.32,4.14,450,"1992-03-19 2021-04-02",38.84,13.86,450,"1992-03-19 2021-04-02",-6.88,4.63,450,"1992-03-19 2021-04-02",68.15,16.47,450,"1992-03-19 2021-04-02",-4.38,3.55,450,"1992-03-19 2021-04-02",10.31,9.09,450,"1992-03-19 2021-04-02",3.96,7.2,450,"1992-03-19 2021-04-02",2.35,5.65,441,"1992-03-19 2021-04-02",1.8,4.33,442,"1992-03-19 2021-04-02",16.2,17.75,440,"1992-03-19 2021-04-02",,,,
2022-03-25,-1.09,4.32,450,"1992-03-18 2021-04-01",92.72,7.34,450,"1992-03-18 2021-04-01",2.2,4.1,450,"1992-03-18 2021-04-01",39,13.77,450,"1992-03-18 2021-04-01",-7.07,4.62,450,"1992-03-18 2021-04-01",68.29,16.47,450,"1992-03-18 2021-04-01",-4.59,3.58,450,"1992-03-18 2021-04-01",10.43,9.11,450,"1992-03-18 2021-04-01",4.21,8.14,450,"1992-03-18 2021-04-01",2.39,5.94,441,"1992-03-18 2021-04-01",1.99,4.72,443,"1992-03-18 2021-04-01",16.6,17.96,443,"1992-03-18 2021-04-01",,,,
2022-03-24,-1.21,4.33,450,"1992-03-17 2021-03-31",92.7,7.34,450,"1992-03-17 2021-03-31",1.99,4.08,450,"1992-03-17 2021-03-31",39.03,13.78,450,"1992-03-17 2021-03-31",-7.28,4.68,450,"1992-03-17 2021-03-31",68.16,16.48,450,"1992-03-17 2021-03-31",-4.75,3.64,450,"1992-03-17 2021-03-31",10.48,9.03,450,"1992-03-17 2021-03-31",4.19,8.12,450,"1992-03-17 2021-03-31",2.32,5.92,442,"1992-03-17 2021-03-31",2.07,4.87,444,"1992-03-17 2021-03-31",16.9,18.15,445,"1992-03-17 2021-03-31",,,,
2022-03-23,-1.32,4.5,450,"1992-03-16 2021-03-30",92.59,7.47,450,"1992-03-16 2021-03-30",1.87,4.12,450,"1992-03-16 2021-03-30",39.25,13.65,450,"1992-03-16 2021-03-30",-7.47,4.71,450,"1992-03-16 2021-03-30",67.96,16.26,450,"1992-03-16 2021-03-30",-4.89,3.65,450,"1992-03-16 2021-03-30",10.46,8.82,450,"1992-03-16 2021-03-30",4.17,8.07,450,"1992-03-16 2021-03-30",2.3,5.91,443,"1992-03-16 2021-03-30",2.07,4.93,444,"1992-03-16 2021-03-30",17.3,18.29,445,"1992-03-16 2021-03-30",,,,
2022-03-22,-1.48,4.56,450,"1992-03-15 2021-03-29",92.33,7.57,450,"1992-03-15 2021-03-29",1.72,4.17,450,"1992-03-15 2021-03-29",39.42,13.93,450,"1992-03-15 2021-03-29",-7.72,4.82,450,"1992-03-15 2021-03-29",67.61,16.32,450,"1992-03-15 2021-03-29",-5.13,3.76,450,"1992-03-15 2021-03-29",10.38,8.84,450,"1992-03-15 2021-03-29",4.13,7.73,450,"1992-03-15 2021-03-29",2.29,5.75,443,"1992-03-15 2021-03-29",2.03,4.88,444,"1992-03-15 2021-03-29",17.7,18.4,445,"1992-03-15 2021-03-29",,,,
2022-03-21,-1.61,4.64,450,"1992-03-14 2021-03-28",92.35,7.65,450,"1992-03-14 2021-03-28",1.57,4.15,450,"1992-03-14 2021-03-28",39.54,13.87,450,"1992-03-14 2021-03-28",-7.91,4.88,450,"1992-03-14 2021-03-28",67.42,16.01,450,"1992-03-14 2021-03-28",-5.32,3.82,450,"1992-03-14 2021-03-28",10.39,8.75,450,"1992-03-14 2021-03-28",4.35,8.15,450,"1992-03-14 2021-03-28",2.42,6.16,443,"1992-03-14 2021-03-28",2.15,5.18,444,"1992-03-14 2021-03-28",18.1,18.57,445,"1992-03-14 2021-03-28",,,,
2022-03-20,-1.74,4.74,450,"1992-03-13 2021-03-27",92.2,7.77,450,"1992-03-13 2021-03-27",1.39,4.21,450,"1992-03-13 2021-03-27",39.33,13.56,450,"1992-03-13 2021-03-27",-8.05,4.92,450,"1992-03-13 2021-03-27",67.42,15.82,450,"1992-03-13 2021-03-27",-5.47,3.88,450,"1992-03-13 2021-03-27",10.5,8.58,450,"1992-03-13 2021-03-27",4.39,8.29,450,"1992-03-13 2021-03-27",2.42,6.15,444,"1992-03-13 2021-03-27",2.19,5.21,445,"1992-03-13 2021-03-27",18.6,18.85,446,"1992-03-13 2021-03-27",,,,
2022-03-19,-1.8,4.74,450,"1992-03-12 2021-03-26",92.27,7.66,450,"1992-03-12 2021-03-26",1.23,4.15,450,"1992-03-12 2021-03-26",39.7,13.51,450,"1992-03-12 2021-03-26",-8.13,4.84,450,"1992-03-12 2021-03-26",67.56,15.2,450,"1992-03-12 2021-03-26",-5.57,3.87,450,"1992-03-12 2021-03-26",10.6,8.46,450,"1992-03-12 2021-03-26",4.44,8.6,450,"1992-03-12 2021-03-26",2.42,6.32,445,"1992-03-12 2021-03-26",2.14,5.11,446,"1992-03-12 2021-03-26",19.1,19.27,447,"1992-03-12 2021-03-26",,,,
2022-03-18,-1.87,4.84,450,"1992-03-11 2021-03-25",92.17,7.73,450,"1992-03-11 2021-03-25",1.15,4.2,450,"1992-03-11 2021-03-25",39.82,14.09,450,"1992-03-11 2021-03-25",-8.31,4.9,450,"1992-03-11 2021-03-25",67.77,15.07,450,"1992-03-11 2021-03-25",-5.72,3.92,450,"1992-03-11 2021-03-25",10.72,8.49,450,"1992-03-11 2021-03-25",4.53,9.07,450,"1992-03-11 2021-03-25",2.51,6.99,446,"1992-03-11 2021-03-25",2.16,5.11,447,"1992-03-11 2021-03-25",19.7,19.78,448,"1992-03-11 2021-03-25",,,,
2022-03-17,-1.92,4.97,450,"1992-03-10 2021-03-24",91.96,7.88,450,"1992-03-10 2021-03-24",1.08,4.29,450,"1992-03-10 2021-03-24",39.97,13.83,450,"1992-03-10 2021-03-24",-8.5,4.98,450,"1992-03-10 2021-03-24",67.77,14.92,450,"1992-03-10 2021-03-24",-5.89,4.01,450,"1992-03-10 2021-03-24",10.8,8.42,450,"1992-03-10 2021-03-24",4.43,8.93,450,"1992-03-10 2021-03-24",2.45,6.89,446,"1992-03-10 2021-03-24",2.13,5.07,447,"1992-03-10 2021-03-24",20.4,20.48,448,"1992-03-10 2021-03-24",,,,
2022-03-16,-1.9,5.06,450,"1992-03-09 2021-03-23",91.94,7.96,450,"1992-03-09 2021-03-23",1.01,4.36,450,"1992-03-09 2021-03-23",40.13,13.71,450,"1992-03-09 2021-03-23",-8.65,5.13,450,"1992-03-09 2021-03-23",67.83,15.04,450,"1992-03-09 2021-03-23",-6.01,4.1,450,"1992-03-09 2021-03-23",10.85,8.21,450,"1992-03-09 2021-03-23",4.37,8.8,450,"1992-03-09 2021-03-23",2.42,6.71,447,"1992-03-09 2021-03-23",2.06,4.93,448,"1992-03-09 2021-03-23",21.2,21.5,449,"1992-03-09 2021-03-23",,,,
2022-03-15,-2.05,5.09,450,"1992-03-08 2021-03-22",91.88,7.86,450,"1992-03-08 2021-03-22",0.85,4.37,450,"1992-03-08 2021-03-22",39.99,13.47,450,"1992-03-08 2021-03-22",-8.85,5.13,450,"1992-03-08 2021-03-22",67.94,14.86,450,"1992-03-08 2021-03-22",-6.19,4.11,450,"1992-03-08 2021-03-22",10.73,8.02,450,"1992-03-08 2021-03-22",4.32,8.77,450,"1992-03-08 2021-03-22",2.33,6.62,449,"1992-03-08 2021-03-22",2.08,4.93,450,"1992-03-08 2021-03-22",22,22.52,450,"1992-03-08 2021-03-22",,,,
2022-03-14,-2.31,5.1,450,"1992-03-07 2021-03-21",91.71,7.91,450,"1992-03-07 2021-03-21",0.57,4.39,450,"1992-03-07 2021-03-21",39.85,13.22,450,"1992-03-07 2021-03-21",-9.15,5.23,450,"1992-03-07 2021-03-21",67.73,14.98,450,"1992-03-07 2021-03-21",-6.46,4.26,450,"1992-03-07 2021-03-21",10.85,8.04,450,"1992-03-07 2021-03-21",4.13,8.7,450,"1992-03-07 2021-03-21",2.05,6.4,449,"1992-03-07 2021-03-21",2.17,5.05,450,"1992-03-07 2021-03-21",22.6,23.34,450,"1992-03-07 2021-03-21",,,,
2022-03-13,-2.47,5.15,450,"1992-03-06 2021-03-20",91.6,7.95,450,"1992-03-06 2021-03-20",0.38,4.42,450,"1992-03-06 2021-03-20",40.13,13.29,450,"1992-03-06 2021-03-20",-9.3,5.31,450,"1992-03-06 2021-03-20",67.91,14.96,450,"1992-03-06 2021-03-20",-6.64,4.37,450,"1992-03-06 2021-03-20",10.97,8,450,"1992-03-06 2021-03-20",4.15,8.82,450,"1992-03-06 2021-03-20",2.06,6.7,449,"1992-03-06 2021-03-20",2.21,4.99,450,"1992-03-06 2021-03-20",23.1,24.08,450,"1992-03-06 2021-03-20",,,,
2022-03-12,-2.51,5.19,450,"1992-03-05 2021-03-19",91.52,8.02,450,"1992-03-05 2021-03-19",0.31,4.46,450,"1992-03-05 2021-03-19",40.64,13.27,450,"1992-03-05 2021-03-19",-9.38,5.35,450,"1992-03-05 2021-03-19",67.94,14.98,450,"1992-03-05 2021-03-19",-6.72,4.4,450,"1992-03-05 2021-03-19",11.21,8.25,450,"1992-03-05 2021-03-19",4.3,9.38,450,"1992-03-05 2021-03-19",2.25,7.48,449,"1992-03-05 2021-03-19",2.18,4.96,450,"1992-03-05 2021-03-19",23.5,24.8,450,"1992-03-05 2021-03-19",,,,
2022-03-11,-2.51,5.27,450,"1992-03-04 2021-03-18",91.49,8.1,450,"1992-03-04 2021-03-18",0.32,4.54,450,"1992-03-04 2021-03-18",40.66,13.24,450,"1992-03-04 2021-03-18",-9.38,5.47,450,"1992-03-04 2021-03-18",68.11,14.93,450,"1992-03-04 2021-03-18",-6.76,4.48,450,"1992-03-04 2021-03-18",11.04,8.28,450,"1992-03-04 2021-03-18",4.51,9.94,450,"1992-03-04 2021-03-18",2.43,8.01,449,"1992-03-04 2021-03-18",2.21,5.37,450,"1992-03-04 2021-03-18",23.9,25.56,450,"1992-03-04 2021-03-18",,,,
2022-03-10,-2.47,5.29,450,"1992-03-03 2021-03-17",91.55,8.09,450,"1992-03-03 2021-03-17",0.26,4.53,450,"1992-03-03 2021-03-17",40.84,13.37,450,"1992-03-03 2021-03-17",-9.39,5.53,450,"1992-03-03 2021-03-17",68.32,14.87,450,"1992-03-03 2021-03-17",-6.76,4.58,450,"1992-03-03 2021-03-17",11.04,8.52,450,"1992-03-03 2021-03-17",4.32,9.2,450,"1992-03-03 2021-03-17",2.41,7.84,450,"1992-03-03 2021-03-17",2.06,4.99,450,"1992-03-03 2021-03-17",24.4,26.25,450,"1992-03-03 2021-03-17",,,,
2022-03-09,-2.44,5.38,450,"1992-03-02 2021-03-16",91.51,8.09,450,"1992-03-02 2021-03-16",0.3,4.59,450,"1992-03-02 2021-03-16",41.04,13.61,450,"1992-03-02 2021-03-16",-9.37,5.55,450,"1992-03-02 2021-03-16",68.69,14.97,450,"1992-03-02 2021-03-16",-6.81,4.6,450,"1992-03-02 2021-03-16",10.95,8.55,450,"1992-03-02 2021-03-16",4.48,9.23,450,"1992-03-02 2021-03-16",2.64,7.98,450,"1992-03-02 2021-03-16",1.96,4.74,450,"1992-03-02 2021-03-16",25,26.88,450,"1992-03-02 2021-03-16",,,,
2022-03-08,-2.54,5.35,450,"1992-03-01 2021-03-15",91.48,8.01,450,"1992-03-01 2021-03-15",0.2,4.52,450,"1992-03-01 2021-03-15",41.13,13.75,450,"1992-03-01 2021-03-15",-9.54,5.59,450,"1992-03-01 2021-03-15",68.74,15.09,450,"1992-03-01 2021-03-15",-6.97,4.6,450,"1992-03-01 2021-03-15",10.99,8.69,450,"1992-03-01 2021-03-15",4.6,9.39,450,"1992-03-01 2021-03-15",2.72,8.15,450,"1992-03-01 2021-03-15",1.99,4.71,450,"1992-03-01 2021-03-15",25.7,27.37,450,"1992-03-01 2021-03-15",,,,
2022-03-07,-2.59,5.41,450,"1992-02-29 2021-03-14",91.42,8.13,450,"1992-02-29 2021-03-14",0.14,4.54,450,"1992-02-29 2021-03-14",41,13.74,450,"1992-02-29 2021-03-14",-9.64,5.62,450,"1992-02-29 2021-03-14",68.9,15,450,"1992-02-29 2021-03-14",-7.06,4.6,450,"1992-02-29 2021-03-14",11.05,8.81,450,"1992-02-29 2021-03-14",4.6,9.39,450,"1992-02-29 2021-03-14",2.65,8.07,450,"1992-02-29 2021-03-14",2.07,4.85,450,"1992-02-29 2021-03-14",26.3,27.63,450,"1992-02-29 2021-03-14",,,,
2022-03-06,-2.66,5.42,450,"1992-02-28 2021-03-13",91.22,8.18,450,"1992-02-28 2021-03-13",0.05,4.56,450,"1992-02-28 2021-03-13",41.14,13.81,450,"1992-02-28 2021-03-13",-9.63,5.66,450,"1992-02-28 2021-03-13",69.16,14.97,450,"1992-02-28 2021-03-13",-7.01,4.65,450,"1992-02-28 2021-03-13",11.11,9.05,450,"1992-02-28 2021-03-13",4.39,9.1,450,"1992-02-28 2021-03-13",2.52,7.84,449,"1992-02-28 2021-03-13",2.03,4.65,450,"1992-02-28 2021-03-13",26.8,27.95,450,"1992-02-28 2021-03-13",,,,
2022-03-05,-2.58,5.4,450,"1992-02-27 2021-03-12",91.32,8.13,450,"1992-02-27 2021-03-12",0.09,4.52,450,"1992-02-27 2021-03-12",41.4,13.97,450,"1992-02-27 2021-03-12",-9.61,5.61,450,"1992-02-27 2021-03-12",69.6,14.84,450,"1992-02-27 2021-03-12",-7.03,4.64,450,"1992-02-27 2021-03-12",11.16,9.11,450,"1992-02-27 2021-03-12",4.36,8.97,450,"1992-02-27 2021-03-12",2.54,7.86,448,"1992-02-27 2021-03-12",1.98,4.57,450,"1992-02-27 2021-03-12",27.4,28.36,449,"1992-02-27 2021-03-12",,,,
2022-03-04,-2.58,5.45,450,"1992-02-26 2021-03-11",91.26,8.24,450,"1992-02-26 2021-03-11",0.08,4.56,450,"1992-02-26 2021-03-11",41.33,13.95,450,"1992-02-26 2021-03-11",-9.69,5.65,450,"1992-02-26 2021-03-11",69.74,14.72,450,"1992-02-26 2021-03-11",-7.11,4.71,450,"1992-02-26 2021-03-11",11.13,9.22,450,"1992-02-26 2021-03-11",4.38,8.97,450,"1992-02-26 2021-03-11",2.52,7.73,448,"1992-02-26 2021-03-11",2.1,5.16,450,"1992-02-26 2021-03-11",27.9,28.74,449,"1992-02-26 2021-03-11",,,,
2022-03-03,-2.62,5.56,450,"1992-02-25 2021-03-10",91.17,8.39,450,"1992-02-25 2021-03-10",-0.02,4.61,450,"1992-02-25 2021-03-10",41.33,13.44,450,"1992-02-25 2021-03-10",-9.63,5.68,450,"1992-02-25 2021-03-10",69.93,14.58,450,"1992-02-25 2021-03-10",-7.08,4.77,450,"1992-02-25 2021-03-10",11.09,9.12,450,"1992-02-25 2021-03-10",4.21,8.4,450,"1992-02-25 2021-03-10",2.34,7.07,448,"1992-02-25 2021-03-10",2.13,5.18,450,"1992-02-25 2021-03-10",28.2,29.21,449,"1992-02-25 2021-03-10",,,,
2022-03-02,-2.63,5.61,450,"1992-02-24 2021-03-09",91.24,8.42,450,"1992-02-24 2021-03-09",-0.05,4.68,450,"1992-02-24 2021-03-09",41.59,13.49,450,"1992-02-24 2021-03-09",-9.58,5.79,450,"1992-02-24 2021-03-09",70.01,14.58,450,"1992-02-24 2021-03-09",-7.03,4.87,450,"1992-02-24 2021-03-09",11.19,9.17,450,"1992-02-24 2021-03-09",4.29,8.45,450,"1992-02-24 2021-03-09",2.37,7.08,448,"1992-02-24 2021-03-09",2.16,5.2,450,"1992-02-24 2021-03-09",28.5,29.43,449,"1992-02-24 2021-03-09",,,,
2022-03-01,-2.63,5.56,450,"1992-02-23 2021-03-08",91.22,8.44,450,"1992-02-23 2021-03-08",-0.06,4.59,450,"1992-02-23 2021-03-08",41.35,13.43,450,"1992-02-23 2021-03-08",-9.62,5.71,450,"1992-02-23 2021-03-08",70.24,14.46,450,"1992-02-23 2021-03-08",-7.1,4.85,450,"1992-02-23 2021-03-08",10.9,9.23,450,"1992-02-23 2021-03-08",4.38,8.46,450,"1992-02-23 2021-03-08",2.33,7.07,448,"1992-02-23 2021-03-08",2.29,5.29,450,"1992-02-23 2021-03-08",28.6,29.37,449,"1992-02-23 2021-03-08",,,,
2022-02-28,-2.68,5.58,450,"1992-02-21 2021-03-07",91.18,8.52,450,"1992-02-21 2021-03-07",-0.14,4.59,450,"1992-02-21 2021-03-07",41.19,13.34,450,"1992-02-21 2021-03-07",-9.66,5.79,450,"1992-02-21 2021-03-07",70.48,14.44,450,"1992-02-21 2021-03-07",-7.17,4.91,450,"1992-02-21 2021-03-07",10.71,9.19,450,"1992-02-21 2021-03-07",4.28,8.43,450,"1992-02-21 2021-03-07",2.36,7.09,447,"1992-02-21 2021-03-07",2.15,5.12,449,"1992-02-21 2021-03-07",28.6,29.43,449,"1992-02-21 2021-03-07",,,,
2022-02-27,-2.6,5.63,450,"1992-02-20 2021-03-06",91.25,8.51,450,"1992-02-20 2021-03-06",-0.1,4.61,450,"1992-02-20 2021-03-06",41.05,13.5,450,"1992-02-20 2021-03-06",-9.59,5.82,450,"1992-02-20 2021-03-06",70.8,14.51,450,"1992-02-20 2021-03-06",-7.12,4.89,450,"1992-02-20 2021-03-06",10.62,9.32,450,"1992-02-20 2021-03-06",4.46,8.64,450,"1992-02-20 2021-03-06",2.49,7.32,444,"1992-02-20 2021-03-06",2.23,5.19,446,"1992-02-20 2021-03-06",28.9,29.55,448,"1992-02-20 2021-03-06",,,,
2022-02-26,-2.52,5.65,450,"1992-02-19 2021-03-05",91.37,8.37,450,"1992-02-19 2021-03-05",-0.05,4.66,450,"1992-02-19 2021-03-05",41.11,13.54,450,"1992-02-19 2021-03-05",-9.58,5.81,450,"1992-02-19 2021-03-05",70.98,14.38,450,"1992-02-19 2021-03-05",-7.07,4.86,450,"1992-02-19 2021-03-05",10.36,9.14,450,"1992-02-19 2021-03-05",4.53,8.44,450,"1992-02-19 2021-03-05",2.52,7.12,443,"1992-02-19 2021-03-05",2.3,5.27,446,"1992-02-19 2021-03-05",29.1,29.59,448,"1992-02-19 2021-03-05",,,,
